DeviceTimeStamp,Primary_VL1,Primary_VL2,Primary_VL3,Primary_IL1,Primary_IL2,Primary_IL3,Secondary_VL1,Secondary_VL2,Secondary_VL3,Secondary_IL1,Secondary_IL2,Secondary_IL3,Oil_Temperature,Power_factor,High_Voltage_Winding_Resistance_1,High_Voltage_Winding_Resistance_2,High_Voltage_Winding_Resistance_3,Low_Voltage_Winding_Resistance_1,Low_Voltage_Winding_Resistance_2,Low_Voltage_Winding_Resistance_3,Total_copper_loss,Total_iron_loss,Frequency,Fault
24-08-2022 22:40,11.13,11.1,11.0,37.6,37.6,37.6,0.43,0.43,0.46,944.888,942.632,944.136,69.0,0.85,2.0,1.99,1.99,0.013,0.02,0.01,12613.80041,16000.0,50.0,0.0
24-08-2022 22:50,11.04,10.95,11.153,38.2,38.2,38.2,0.42,0.44,0.433,959.966,957.674,959.202,69.0,0.85,2.03,1.97,2.0,0.01,0.03,0.02,15168.05199,17000.0,50.0,0.0
24-08-2022 23:00,10.89,10.84,11.1,39.2,39.2,39.2,0.433,0.45,0.46,985.096,982.744,984.312,69.0,0.85,2.03,2.0,2.01,0.02,0.01,0.03,12792.32508,16500.0,50.0,0.0
24-08-2022 23:10,10.94,10.86,11.156,36.9,36.9,36.9,0.45,0.46,0.44,927.297,925.083,926.559,69.0,0.85,2.01,1.997,1.99,0.03,0.014,0.01,15317.37745,15000.0,50.0,0.0
24-08-2022 23:20,10.98,10.95,11.05,39.2,39.2,39.2,0.43,0.45,0.45,985.096,982.744,984.312,69.0,0.85,1.98,1.98,1.97,0.01,0.03,0.014,15934.58998,15500.0,50.0,0.0
24-08-2022 23:30,11.19,10.8,11.19,38.4,38.4,38.4,0.44,0.44,0.45,964.992,962.688,964.224,69.0,0.85,2.01,2.03,2.0,0.014,0.02,0.03,13502.52222,14000.0,50.0,0.0
24-08-2022 23:40,10.97,11.18,11.1,38.2,38.2,38.2,0.45,0.433,0.44,959.966,957.674,959.202,69.0,0.85,2.02,2.01,1.997,0.03,0.024,0.02,19490.47097,13000.0,50.0,0.0
24-08-2022 23:50,10.84,11.13,10.95,39.2,39.2,39.2,0.46,0.46,0.43,985.096,982.744,984.312,69.0,0.85,2.02,1.98,1.98,0.02,0.03,0.024,19198.19545,12000.0,50.0,0.0
25-08-2022 00:00,10.99,11.04,10.84,36.9,36.9,36.9,0.45,0.44,0.42,927.297,925.083,926.559,69.0,0.85,2.01,2.01,2.03,0.024,0.01,0.03,12486.81209,13500.0,50.0,0.0
25-08-2022 00:10,11.0,10.89,10.86,39.2,39.2,39.2,0.44,0.45,0.433,985.096,982.744,984.312,69.0,0.85,1.99,1.986,2.01,0.03,0.014,0.01,17280.5316,14000.0,50.0,0.0
25-08-2022 00:20,11.1,10.94,10.95,38.4,38.4,38.4,0.433,0.45,0.45,964.992,962.688,964.224,69.0,0.85,1.97,1.985,1.98,0.01,0.03,0.014,15293.38463,15000.0,50.0,0.0
25-08-2022 00:30,11.2,10.98,10.8,38.4,38.4,38.4,0.46,0.44,0.43,964.992,962.688,964.224,69.0,0.85,2.0,2.01,2.01,0.014,0.02,0.03,13492.69182,16000.0,50.0,0.0
25-08-2022 00:40,11.0,11.19,11.18,37.5,37.5,37.5,0.44,0.43,0.44,942.375,940.125,941.625,69.0,0.85,2.0,1.99,1.986,0.03,0.024,0.02,18758.91403,17000.0,50.0,0.0
25-08-2022 00:50,11.0,10.97,11.13,38.3,38.3,38.3,0.45,0.42,0.45,962.479,960.181,961.713,69.0,0.85,1.99,2.0,1.985,0.02,0.03,0.024,18324.49732,16500.0,50.0,0.0
25-08-2022 01:00,11.153,10.84,11.04,38.5,38.5,38.5,0.2886,0.28580946,0.295026667,1500.0,1501.0,1500.0,100.0,0.89,1.98,1.96,1.97,0.01,0.02,0.012,34600.00973,14000.0,50.0,1.0
25-08-2022 01:10,11.1,10.99,10.89,37.6,37.6,37.6,0.296912059,0.297536618,0.300813582,1501.0,1502.0,1502.0,101.0,0.89,2.0,1.98,1.96,0.023,0.034,0.016,34885.6525,15000.0,50.0,1.0
25-08-2022 01:20,11.156,11.0,10.94,38.2,38.2,38.2,0.27424767,0.288710453,0.288174983,1502.0,1502.0,1503.0,104.0,0.89,2.01,2.01,1.97,0.03,0.023,0.014,34613.7939,16000.0,50.0,1.0
25-08-2022 01:30,11.05,11.1,10.98,39.2,39.2,39.2,0.29,0.29,0.29,0.0,0.0,0.0,90.0,0.89,2.012,1.99,1.96,0.01,0.02,0.02,2869.8725,17000.0,50.0,1.0
25-08-2022 01:40,11.19,11.2,11.19,36.9,36.9,36.9,0.3,0.3,0.3,0.0,0.0,0.0,80.0,0.89,2.0,2.0,2.0,0.02,0.03,0.01,2970.8885,16500.0,50.0,1.0
25-08-2022 01:50,11.1,11.0,10.97,39.2,39.2,39.2,1.0395,1.034812968,1.046108209,400.0,401.0,402.0,55.0,0.89,2.01,2.02,2.01,0.02,0.01,0.03,5146.7985,15000.0,50.0,1.0
25-08-2022 02:00,10.95,11.0,10.84,38.4,38.4,38.4,0.43,0.45,0.45,964.992,962.688,964.224,69.0,0.85,2.0,2.02,1.98,0.02,0.04,0.02,21520.52103,14000.0,50.0,0.0
25-08-2022 02:10,10.84,11.153,10.99,36.9,36.9,36.9,0.44,0.44,0.45,927.297,925.083,926.559,69.0,0.85,1.99,2.01,2.01,0.02,0.01,0.04,11325.23952,15000.0,50.0,0.0
25-08-2022 02:20,10.86,11.1,11.0,39.2,39.2,39.2,0.45,0.45,0.44,985.096,982.744,984.312,69.0,0.85,2.0,1.99,2.02,0.04,0.02,0.01,22459.11003,16000.0,50.0,0.0
25-08-2022 02:30,10.95,11.156,11.1,38.4,38.4,38.4,0.46,0.44,0.43,964.992,962.688,964.224,69.0,0.85,2.03,1.97,2.02,0.01,0.01,0.02,9158.637711,17000.0,50.0,0.0
25-08-2022 02:40,10.8,11.05,11.2,38.3,38.3,38.3,0.45,0.43,0.42,962.479,960.181,961.713,69.0,0.85,2.02,2.0,2.01,0.02,0.013,0.01,13122.53284,16500.0,50.0,0.0
25-08-2022 02:50,10.85,11.19,11.0,38.5,38.5,38.5,0.44,0.42,0.433,967.505,965.195,966.735,69.0,0.85,1.98,2.0,1.99,0.01,0.01,0.013,9179.424395,14000.0,50.0,0.0
25-08-2022 03:00,10.9,11.1,11.0,37.6,37.6,37.6,0.45,0.42,0.45,944.888,942.632,944.136,69.0,0.85,1.997,1.99,1.97,0.013,0.03,0.01,15564.81188,15500.0,50.0,0.0
25-08-2022 03:10,10.99,10.95,11.153,38.2,38.2,38.2,0.44,0.42,0.43,959.966,957.674,959.202,69.0,0.85,1.99,1.98,2.0,0.01,0.02,0.03,12099.52529,14000.0,50.0,0.0
25-08-2022 03:20,10.85,10.84,11.1,39.2,39.2,39.2,0.43,0.46,0.44,975.688,982.744,984.312,69.0,0.85,2.0,2.01,2.0,0.03,0.01,0.02,15823.92085,13000.0,50.0,0.0
25-08-2022 03:30,10.9,10.86,11.156,36.9,36.9,36.9,0.42,0.433,0.45,918.441,925.083,926.559,69.0,0.85,2.03,1.99,1.99,0.02,0.03,0.01,16912.19194,12000.0,50.0,0.0
25-08-2022 03:40,11.0,10.95,11.05,39.2,39.2,39.2,0.42,0.46,0.46,975.688,982.744,984.312,69.0,0.85,2.03,2.0,1.98,0.01,0.02,0.03,12700.04063,13500.0,50.0,0.0
25-08-2022 03:50,10.9,10.8,11.19,38.4,38.4,38.4,0.42,0.44,0.45,955.776,962.688,964.224,69.0,0.85,1.986,2.02,2.01,0.03,0.02,0.02,18276.94467,14000.0,50.0,0.0
25-08-2022 04:00,10.94,10.85,11.1,38.7,38.7,38.7,0.46,0.45,0.44,963.243,970.209,971.757,69.0,0.85,1.995,1.98,1.99,0.02,0.02,0.02,15445.33587,15000.0,50.0,0.0
25-08-2022 04:10,11.0,10.9,10.95,36.0,36.0,36.0,0.433,0.45,0.45,896.04,902.52,903.96,69.0,0.85,2.01,2.0,2.0,0.02,0.01,0.02,10670.07211,16000.0,50.0,0.0
25-08-2022 04:20,10.8,10.99,10.84,39.5,39.5,39.5,0.46,0.44,0.44,983.155,990.265,991.845,69.0,0.85,2.01,1.99,2.02,0.02,0.03,0.01,19384.41388,17000.0,50.0,0.0
25-08-2022 04:30,10.85,10.85,10.86,39.1,39.1,39.1,0.44,0.43,0.43,973.199,980.237,981.801,69.0,0.85,2.03,2.0,1.98,0.01,0.02,0.03,12635.3522,16500.0,50.0,0.0
25-08-2022 04:40,10.9,10.9,10.95,39.1,39.1,39.1,0.45,0.42,0.42,973.199,980.237,981.801,69.0,0.85,2.01,2.03,2.0,0.03,0.01,0.02,15758.59433,15000.0,50.0,0.0
25-08-2022 04:50,10.99,11.0,10.8,39.0,39.0,39.0,0.45,0.433,0.42,970.71,977.73,979.29,69.0,0.85,1.98,2.02,1.99,0.02,0.03,0.01,18881.60652,15500.0,50.0,0.0
25-08-2022 05:00,10.85,10.9,10.85,37.5,37.5,37.5,0.44,0.45,0.42,933.375,940.125,941.625,69.0,0.85,2.01,1.98,2.0,0.01,0.02,0.03,11613.42516,14000.0,50.0,0.0
25-08-2022 05:10,10.9,10.94,10.9,38.4,38.4,38.4,0.43,0.43,0.46,955.776,962.688,964.224,69.0,0.85,2.02,1.997,2.03,0.03,0.02,0.02,18292.18179,13000.0,50.0,0.0
25-08-2022 05:20,11.0,11.0,10.99,37.8,37.8,37.8,0.42,0.44,0.433,940.842,947.646,949.158,69.0,0.85,1.98,1.99,2.02,0.02,0.01,0.02,11753.91252,12000.0,50.0,0.0
25-08-2022 05:30,10.9,10.8,10.85,36.5,36.5,36.5,0.433,0.45,0.46,908.485,915.055,916.515,69.0,0.85,2.01,2.0,1.98,0.02,0.01,0.01,10956.49969,13500.0,50.0,0.0
25-08-2022 05:40,10.94,10.85,10.9,38.7,38.7,38.7,0.45,0.46,0.44,963.243,970.209,971.757,69.0,0.85,1.99,2.03,1.997,0.01,0.02,0.01,12375.26638,14000.0,50.0,0.0
25-08-2022 05:50,10.91,10.9,11.0,36.0,36.0,36.0,0.43,0.45,0.45,896.04,902.52,903.96,69.0,0.85,1.97,2.03,1.99,0.01,0.01,0.02,7985.13984,15000.0,50.0,0.0
25-08-2022 06:00,11.0,10.99,10.9,39.5,39.5,39.5,0.44,0.44,0.45,983.155,990.265,991.845,69.0,0.85,2.0,1.986,2.0,0.02,0.013,0.01,13809.85735,16000.0,50.0,0.0
25-08-2022 06:10,10.9,10.85,10.94,39.1,39.1,39.1,0.45,0.433,0.44,973.199,980.237,981.801,69.0,0.85,1.97,1.995,2.03,0.01,0.01,0.013,9419.262687,17000.0,50.0,0.0
25-08-2022 06:20,10.923,10.9,11.0,39.1,39.1,39.1,0.46,0.46,0.43,973.199,980.237,981.801,69.0,0.85,1.96,2.01,2.03,0.013,0.02,0.01,13570.82712,16500.0,50.0,0.0
25-08-2022 06:30,10.94,11.0,10.8,39.0,39.0,39.0,0.45,0.44,0.42,970.71,977.73,979.29,69.0,0.85,2.01,2.01,1.986,0.01,0.034,0.02,17026.66441,15000.0,50.0,0.0
25-08-2022 06:40,11.0,10.9,10.85,37.5,37.5,37.5,0.44,0.45,0.433,933.375,940.125,941.625,69.0,0.85,2.01,2.03,1.995,0.02,0.023,0.034,15423.57239,15500.0,50.0,0.0
25-08-2022 06:50,10.92,10.94,10.9,38.4,38.4,38.4,0.433,0.45,0.45,955.776,962.688,964.224,69.0,0.85,1.99,2.01,2.01,0.034,0.023,0.023,20419.73831,14000.0,50.0,0.0
25-08-2022 07:00,10.96,10.91,10.99,37.8,37.8,37.8,0.46,0.44,0.43,940.842,947.646,949.158,69.0,0.85,2.0,1.98,2.01,0.023,0.02,0.023,15633.48848,13000.0,50.0,0.0
25-08-2022 07:10,10.8,11.0,10.85,36.5,36.5,36.5,0.44,0.43,0.44,908.485,915.055,916.515,69.0,0.85,2.03,2.01,2.03,0.023,0.01,0.02,11820.42641,12000.0,50.0,0.0
25-08-2022 07:20,10.84,10.9,10.9,38.0,38.0,38.0,0.45,0.42,0.45,945.82,952.66,954.18,69.0,0.85,2.02,2.02,2.01,0.02,0.03,0.01,17954.69451,13500.0,50.0,0.0
25-08-2022 07:30,10.83,10.923,11.0,37.5,37.5,37.5,0.45,0.433,0.46,933.375,940.125,941.625,69.0,0.85,1.98,1.98,1.98,0.01,0.02,0.03,11589.98766,14000.0,50.0,0.0
25-08-2022 07:40,11.1,10.94,10.9,38.3,38.3,38.3,0.44,0.45,0.45,953.287,960.181,961.713,69.0,0.85,1.997,2.01,2.01,0.03,0.01,0.02,15109.22335,15000.0,50.0,0.0
25-08-2022 07:50,11.1,11.0,10.94,38.5,38.5,38.5,0.43,0.43,0.44,958.265,965.195,966.735,69.0,0.85,1.99,1.99,2.02,0.02,0.03,0.01,18405.5484,16000.0,50.0,0.0
25-08-2022 08:00,10.9,10.92,10.91,37.6,37.6,37.6,0.42,0.44,0.433,935.864,942.632,944.136,69.0,0.85,2.0,1.97,1.98,0.01,0.02,0.03,11656.5707,17000.0,50.0,0.0
25-08-2022 08:10,10.92,10.96,11.0,38.2,38.2,38.2,0.433,0.45,0.46,950.798,957.674,959.202,69.0,0.85,2.03,2.0,2.01,0.03,0.02,0.02,18098.76285,16500.0,50.0,0.0
25-08-2022 08:20,10.96,10.8,10.9,39.2,39.2,39.2,0.45,0.46,0.44,975.688,982.744,984.312,69.0,0.85,2.03,1.97,1.99,0.02,0.04,0.02,22298.3107,15000.0,50.0,0.0
25-08-2022 08:30,10.8,10.84,10.923,36.9,36.9,36.9,0.43,0.45,0.45,918.441,925.083,926.559,69.0,0.85,1.986,1.96,1.97,0.02,0.01,0.04,11173.60337,15500.0,50.0,0.0
25-08-2022 08:40,10.84,10.83,10.94,39.2,39.2,39.2,0.44,0.44,0.45,975.688,982.744,984.312,69.0,0.85,2.0,2.01,2.0,0.04,0.02,0.01,22213.14928,14000.0,50.0,0.0
25-08-2022 08:50,10.83,11.1,11.0,38.4,38.4,38.4,0.45,0.45,0.44,955.776,962.688,964.224,68.0,0.85,2.01,2.01,1.97,0.01,0.01,0.02,9084.886118,13000.0,50.0,0.0
25-08-2022 09:00,10.82,11.1,10.92,38.4,38.4,38.4,0.46,0.44,0.43,955.776,962.688,964.224,68.0,0.85,2.01,1.99,1.96,0.02,0.013,0.01,13038.7205,12000.0,50.0,0.0
25-08-2022 09:10,11.0,10.9,10.96,37.5,37.5,37.5,0.45,0.43,0.42,933.375,940.125,941.625,68.0,0.85,2.03,2.0,2.01,0.01,0.01,0.013,8685.410063,13500.0,50.0,0.0
25-08-2022 09:20,10.8,10.92,10.8,38.3,38.3,38.3,0.44,0.42,0.433,953.287,960.181,961.713,68.0,0.85,2.01,2.03,2.01,0.013,0.02,0.01,13045.69401,14000.0,50.0,0.0
25-08-2022 09:30,10.85,10.96,10.84,38.5,38.5,38.5,0.45,0.42,0.45,958.265,965.195,966.735,68.0,0.85,1.98,2.02,1.99,0.01,0.03,0.02,15342.92398,15000.0,50.0,0.0
25-08-2022 09:40,10.9,10.8,10.83,37.6,37.6,37.6,0.44,0.42,0.43,935.864,942.632,944.136,68.0,0.85,2.01,1.98,2.0,0.02,0.01,0.03,11633.04196,16000.0,50.0,0.0
25-08-2022 09:50,10.99,10.84,11.1,38.2,38.2,38.2,0.43,0.46,0.44,950.798,957.674,959.202,68.0,0.85,1.98,1.997,2.03,0.03,0.014,0.01,16245.23489,17000.0,50.0,0.0
25-08-2022 10:00,10.85,10.83,11.1,39.2,39.2,39.2,0.42,0.433,0.45,975.688,982.744,984.312,68.0,0.85,1.975,1.99,2.02,0.01,0.03,0.014,15901.27153,16500.0,50.0,0.0
25-08-2022 10:10,10.9,10.82,10.9,36.9,36.9,36.9,0.42,0.46,0.46,918.441,925.083,926.559,68.0,0.85,2.01,2.0,1.98,0.014,0.02,0.03,12369.62866,14000.0,50.0,0.0
25-08-2022 10:20,11.0,11.0,10.92,39.2,39.2,39.2,0.42,0.44,0.45,975.688,982.744,984.312,68.0,0.85,1.99,2.03,1.997,0.03,0.024,0.02,20334.5066,15500.0,50.0,0.0
25-08-2022 10:30,10.9,11.0,10.96,38.4,38.4,38.4,0.46,0.45,0.44,955.776,962.688,964.224,68.0,0.85,1.97,2.03,1.99,0.02,0.03,0.024,18309.65219,14000.0,50.0,0.0
25-08-2022 10:40,10.94,10.8,10.8,38.2,38.2,38.2,0.433,0.45,0.45,950.798,957.674,959.202,68.0,0.85,2.0,1.986,2.0,0.024,0.01,0.03,13210.52856,13000.0,50.0,0.0
25-08-2022 10:50,10.91,10.85,10.84,39.2,39.2,39.2,0.46,0.44,0.44,975.688,982.744,984.312,68.0,0.85,2.0,2.0,2.03,0.03,0.014,0.01,17118.59843,12000.0,50.0,0.0
25-08-2022 11:00,11.0,10.9,10.83,36.9,36.9,36.9,0.44,0.43,0.43,918.441,925.083,926.559,68.0,0.85,2.01,2.01,2.03,0.01,0.03,0.014,14119.80258,13500.0,50.0,0.0
25-08-2022 11:10,10.9,10.99,10.82,39.2,39.2,39.2,0.45,0.42,0.42,975.688,982.744,984.312,68.0,0.85,1.97,2.01,1.986,0.014,0.02,0.03,13946.79267,14000.0,50.0,0.0
25-08-2022 11:20,10.923,10.85,11.0,38.4,38.4,38.4,0.45,0.433,0.42,955.776,962.688,964.224,68.0,0.85,2.0,2.03,2.0,0.03,0.024,0.02,19519.51686,15000.0,50.0,0.0
25-08-2022 11:30,10.94,10.9,11.153,38.4,38.4,38.4,0.44,0.45,0.42,955.776,962.688,964.224,68.0,0.85,2.02,2.01,2.01,0.02,0.03,0.024,18334.22819,16000.0,50.0,0.0
25-08-2022 11:40,11.0,11.0,11.1,37.5,37.5,37.5,0.43,0.43,0.46,933.375,940.125,941.625,68.0,0.85,2.0,1.98,2.01,0.024,0.01,0.03,12732.85659,17000.0,50.0,0.0
25-08-2022 11:50,10.92,10.9,11.156,38.3,38.3,38.3,0.42,0.44,0.433,953.287,960.181,961.713,68.0,0.85,2.01,2.01,2.03,0.03,0.023,0.01,19117.25949,16500.0,50.0,0.0
25-08-2022 12:00,10.96,10.94,11.05,38.5,38.5,38.5,0.433,0.45,0.46,958.265,965.195,966.735,68.0,0.85,2.01,1.98,2.01,0.01,0.03,0.023,15348.83155,15000.0,50.0,0.0
25-08-2022 12:10,10.8,10.91,11.0,37.6,37.6,37.6,0.45,0.46,0.44,935.864,942.632,944.136,68.0,0.85,1.992,1.975,1.98,0.023,0.01,0.03,12488.61949,15500.0,50.0,0.0
25-08-2022 12:20,10.84,11.0,11.0,38.2,38.2,38.2,0.43,0.45,0.45,950.798,957.674,959.202,68.0,0.85,2.01,2.01,2.01,0.03,0.02,0.01,18090.70138,14000.0,50.0,0.0
25-08-2022 12:30,10.83,10.9,10.8,39.2,39.2,39.2,0.44,0.44,0.45,975.688,982.744,984.312,68.0,0.85,1.99,1.99,1.98,0.01,0.02,0.02,12671.14892,13000.0,50.0,0.0
25-08-2022 12:40,10.82,10.923,10.85,36.9,36.9,36.9,0.45,0.433,0.44,918.441,925.083,926.559,68.0,0.85,2.01,1.97,1.975,0.02,0.04,0.02,19742.91281,12000.0,50.0,0.0
25-08-2022 12:50,11.14,10.94,10.9,39.2,39.2,39.2,0.46,0.46,0.43,975.688,982.744,984.312,68.0,0.85,1.96,2.0,2.01,0.02,0.01,0.04,12636.77081,13500.0,50.0,0.0
25-08-2022 13:00,11.05,11.0,10.99,38.4,38.4,38.4,0.45,0.44,0.42,955.776,962.688,964.224,68.0,0.85,1.978,2.0,1.99,0.04,0.02,0.01,21295.1635,14000.0,50.0,0.0
25-08-2022 13:10,10.93,10.92,10.85,38.4,38.4,38.4,0.44,0.45,0.433,955.776,962.688,964.224,68.0,0.85,2.01,2.01,1.97,0.01,0.01,0.02,9084.886118,15000.0,50.0,0.0
25-08-2022 13:20,10.99,10.96,10.9,38.4,38.4,38.4,0.433,0.45,0.45,955.776,962.688,964.224,68.0,0.85,1.99,1.97,2.0,0.02,0.013,0.01,13038.7205,16000.0,50.0,0.0
25-08-2022 13:30,11.195,10.8,11.0,37.6,37.6,37.6,0.46,0.44,0.43,935.864,942.632,944.136,68.0,0.85,1.97,2.0,2.0,0.01,0.01,0.013,8698.795369,17000.0,50.0,0.0
25-08-2022 13:40,10.96,10.84,10.9,38.2,38.2,38.2,0.44,0.43,0.44,950.798,957.674,959.202,68.0,0.85,2.0,2.02,2.01,0.013,0.03,0.01,16025.07094,16500.0,50.0,0.0
25-08-2022 13:50,11.0,10.83,10.94,39.2,39.2,39.2,0.45,0.42,0.45,975.688,982.744,984.312,68.0,0.85,1.97,2.0,1.97,0.01,0.02,0.03,12664.18569,15000.0,50.0,0.0
25-08-2022 14:00,10.9,10.82,10.91,36.9,36.9,36.9,0.45,0.433,0.46,918.441,925.083,926.559,68.0,0.85,2.0,2.01,2.0,0.03,0.01,0.02,14021.86965,15500.0,50.0,0.0
25-08-2022 14:10,10.923,11.14,11.0,39.2,39.2,39.2,0.44,0.45,0.45,975.688,982.744,984.312,68.0,0.85,2.02,2.01,2.02,0.02,0.03,0.01,19106.47656,14000.0,50.0,0.0
25-08-2022 14:20,10.94,11.05,10.9,37.6,37.6,37.6,0.43,0.43,0.44,935.864,942.632,944.136,68.0,0.85,2.03,1.992,2.0,0.01,0.02,0.03,11690.50094,13000.0,50.0,0.0
25-08-2022 14:30,11.0,10.93,10.923,38.2,38.2,38.2,0.42,0.44,0.433,950.798,957.674,959.202,68.0,0.85,2.01,2.01,2.01,0.03,0.02,0.02,18093.89872,12000.0,50.0,0.0
25-08-2022 14:40,10.92,10.99,10.94,39.2,39.2,39.2,0.433,0.45,0.46,975.688,982.744,984.312,68.0,0.85,1.98,1.99,2.01,0.02,0.02,0.02,15854.61677,13500.0,50.0,0.0
25-08-2022 14:50,10.96,11.195,11.0,36.9,36.9,36.9,0.45,0.46,0.44,918.441,925.083,926.559,68.0,0.85,2.01,2.01,1.992,0.02,0.01,0.02,11210.99783,14000.0,50.0,0.0
25-08-2022 15:00,10.8,10.96,10.92,39.2,39.2,39.2,0.43,0.45,0.45,975.688,982.744,984.312,68.0,0.85,1.996,1.96,2.01,0.02,0.03,0.01,19063.45064,15000.0,50.0,0.0
25-08-2022 15:10,10.84,11.0,10.96,38.4,38.4,38.4,0.44,0.44,0.45,955.776,962.688,964.224,68.0,0.85,2.045,1.978,1.99,0.01,0.02,0.03,12188.63244,16000.0,50.0,0.0
25-08-2022 15:20,10.83,10.9,10.8,38.2,38.2,38.2,0.45,0.45,0.44,950.798,957.674,959.202,68.0,0.85,2.01,2.01,2.01,0.03,0.01,0.02,15036.76708,17000.0,50.0,0.0
25-08-2022 15:30,10.82,10.923,10.84,39.2,39.2,39.2,0.46,0.44,0.43,975.688,982.744,984.312,68.0,0.85,1.99,1.99,1.96,0.02,0.03,0.01,19050.13309,16500.0,50.0,0.0
25-08-2022 15:40,11.0,10.94,10.83,36.9,36.9,36.9,0.45,0.43,0.42,918.441,925.083,926.559,68.0,0.85,1.987,1.97,1.978,0.01,0.02,0.03,11219.95399,15000.0,50.0,0.0
25-08-2022 15:50,11.153,11.0,10.82,39.2,39.2,39.2,0.2886,0.28580946,0.295026667,1500.0,1501.0,1500.0,100.0,0.89,1.98,1.96,1.97,0.01,0.02,0.012,34600.00973,14000.0,50.0,1.0
25-08-2022 16:00,11.1,10.92,11.14,38.4,38.4,38.4,0.296912059,0.297536618,0.300813582,1501.0,1502.0,1502.0,101.0,0.89,2.0,1.98,1.96,0.023,0.034,0.016,34885.6525,15000.0,50.0,1.0
25-08-2022 16:10,11.156,10.96,11.05,38.4,38.4,38.4,0.27424767,0.288710453,0.288174983,1502.0,1502.0,1503.0,104.0,0.89,2.01,2.01,1.97,0.03,0.023,0.014,34613.7939,16000.0,50.0,1.0
25-08-2022 16:20,11.05,10.8,10.93,37.5,37.5,37.5,0.29,0.29,0.29,0.0,0.0,0.0,90.0,0.89,2.012,1.99,1.96,0.01,0.02,0.02,2869.8725,17000.0,50.0,1.0
25-08-2022 16:30,11.0,10.84,10.99,38.3,38.3,38.3,0.3,0.3,0.3,0.0,0.0,0.0,80.0,0.89,2.0,2.0,2.0,0.02,0.03,0.01,2970.8885,16500.0,50.0,1.0
25-08-2022 16:40,10.9,10.83,11.195,38.5,38.5,38.5,1.0395,1.034812968,1.046108209,400.0,401.0,402.0,55.0,0.89,2.01,2.02,2.01,0.02,0.01,0.03,5146.7985,15000.0,50.0,1.0
25-08-2022 16:50,10.923,10.82,10.96,37.6,37.6,37.6,0.42,0.44,0.45,946.6928,942.632,944.136,68.0,0.84,2.0,1.98,2.02,0.01,0.01,0.013,8780.885739,15000.0,50.0,0.0
25-08-2022 17:00,10.94,11.0,11.0,38.2,38.2,38.2,0.46,0.45,0.44,961.7996,957.674,959.202,68.0,0.84,2.01,2.01,2.03,0.013,0.02,0.01,13068.84798,16000.0,50.0,0.0
25-08-2022 17:10,11.0,11.153,10.9,37.6,37.6,37.6,0.433,0.45,0.45,946.6928,942.632,944.136,68.0,0.84,2.012,1.996,2.01,0.01,0.034,0.02,15900.01198,17000.0,50.0,0.0
25-08-2022 17:20,10.92,11.1,10.923,38.2,38.2,38.2,0.46,0.44,0.44,961.7996,957.674,959.202,68.0,0.84,2.0,2.045,1.98,0.02,0.023,0.034,16139.97052,16500.0,50.0,0.0
25-08-2022 17:30,10.96,11.156,10.94,39.2,39.2,39.2,0.44,0.43,0.43,986.9776,982.744,984.312,68.0,0.84,2.01,2.01,2.01,0.034,0.023,0.023,21540.63123,14000.0,50.0,0.0
25-08-2022 17:40,10.8,11.05,11.0,36.9,36.9,36.9,0.45,0.42,0.42,929.0682,925.083,926.559,68.0,0.84,1.99,1.99,1.996,0.023,0.023,0.023,15898.01886,15500.0,50.0,0.0
25-08-2022 17:50,10.84,11.0,10.92,39.2,39.2,39.2,0.45,0.433,0.42,986.9776,982.744,984.312,68.0,0.84,1.97,1.987,2.045,0.023,0.01,0.023,13769.42672,14000.0,50.0,0.0
25-08-2022 18:00,10.83,10.9,10.96,38.4,38.4,38.4,0.44,0.45,0.42,966.8352,962.688,964.224,68.0,0.84,2.0,2.0,2.01,0.023,0.02,0.01,16302.27618,13000.0,50.0,0.0
25-08-2022 18:10,10.82,10.923,10.8,38.2,38.2,38.2,0.43,0.43,0.46,961.7996,957.674,959.202,68.0,0.84,1.97,2.0,1.99,0.01,0.034,0.02,16383.19394,12000.0,50.0,0.0
25-08-2022 18:20,11.0,10.94,10.84,39.2,39.2,39.2,0.42,0.44,0.433,986.9776,982.744,984.312,68.0,0.84,1.98,2.0,1.987,0.02,0.023,0.034,16966.05528,13500.0,50.0,0.0
25-08-2022 18:30,11.153,11.0,10.83,36.9,36.9,36.9,0.433,0.45,0.46,929.0682,925.083,926.559,68.0,0.84,2.03,1.97,2.0,0.034,0.023,0.023,19073.86005,14000.0,50.0,0.0
25-08-2022 18:40,11.1,10.92,10.82,39.2,39.2,39.2,0.45,0.46,0.44,986.9776,982.744,984.312,68.0,0.84,2.01,2.01,2.0,0.023,0.023,0.023,17963.71823,15000.0,50.0,0.0
25-08-2022 18:50,11.156,10.96,11.0,38.4,38.4,38.4,0.43,0.45,0.45,966.8352,962.688,964.224,68.0,0.84,1.98,1.98,2.0,0.023,0.01,0.023,13192.6512,16000.0,50.0,0.0
25-08-2022 19:00,11.05,10.8,11.153,38.4,38.4,38.4,0.44,0.44,0.45,966.8352,962.688,964.224,68.0,0.84,2.01,2.0,1.97,0.023,0.02,0.01,16287.53058,17000.0,50.0,0.0
25-08-2022 19:10,11.19,10.84,11.1,37.5,37.5,37.5,0.45,0.433,0.44,944.175,940.125,941.625,68.0,0.84,1.98,2.01,2.01,0.01,0.034,0.02,15807.12911,16500.0,50.0,0.0
